Reef,Date,Grid Square,PTVO,CECR,EPST,CEFU,EPGU,STPA,STDE,TOL,MYTI/MYBO,Other,Unsure,
PET,31-Aug,282,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,283,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,284,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,285,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,286,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,287,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,288,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,289,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,290,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,291,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,292,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,293,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,294,25,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,295,23,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,296,33,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,297,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,298,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,299,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,300,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,301,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,302,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,303,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,304,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,305,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,306,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,307,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,308,0,0,0,0,0,0,1,0,0,0,0,
PET,31-Aug,309,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,310,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,311,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,312,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,313,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,314,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,315,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,316,0,0,0,0,0,0,5,0,0,0,0,
PET,31-Aug,317,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,318,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,319,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,320,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,321,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,322,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,323,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,324,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,325,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,326,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,327,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,328,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,329,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,330,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,331,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,332,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,333,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,334,0,0,0,0,0,0,9,0,0,0,0,
PET,31-Aug,335,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,336,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,337,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,338,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,339,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,340,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,341,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,342,0,0,0,0,0,0,6,0,0,0,0,
PET,31-Aug,343,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,344,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,345,0,10,0,0,0,0,0,0,0,0,0,
PET,31-Aug,346,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,347,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,348,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,349,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,350,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,351,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,352,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,353,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,354,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,355,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,356,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,357,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,358,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,359,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,360,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,361,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,362,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,363,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,364,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,365,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,366,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,367,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,368,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,369,0,0,0,0,0,0,3,0,0,0,0,
PET,31-Aug,370,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,371,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,372,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,373,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,374,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,375,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,376,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,377,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,378,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,379,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,380,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,381,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,382,0,20,0,0,0,0,0,0,0,0,0,
PET,31-Aug,383,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,384,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,385,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,386,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,387,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,388,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,389,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,390,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,391,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,392,0,0,0,0,0,0,8,0,0,0,0,
PET,31-Aug,393,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,394,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,395,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,396,0,0,0,0,0,0,0,0,0,0,0,
PET,31-Aug,397,0,0,0,0,0,0,0,0,0,0,0,
